id,title,year,rating,votes,description,genres
10047299,Małe miłości,2024,6.24843,797,"""Małe miłości"" to esencja wakacyjnego kina – skąpany w słońcu film o miłości, życiowych wyborach i związkach na odległość, do których reżyserka przewrotnie zalicza także relacje dorosłych dzieci ze starzejącymi się rodzicami. Z lekkością, czułością i humorem opowiada o wielkich emocjach. Zeskrobuje urazy jak starą farbę ze ścian, a tęsknoty i fantazje puentuje tanecznymi, popowymi piosenkami. 
Często słucha ich na telefonie Teresa ([person=254523]María Vázquez[/person]), 42-latka, która zmieniła wakacyjne plany, by zająć się matką. Naburmuszona Ani ([person=98268]Adriana Ozores[/person]) miała drobny wypadek i przez jakiś czas wymaga opieki. Całe lato pod jednym dachem to wyzwanie dla obu kobiet, które spierają się o każdy drobiazg. Ale słońce i czas nieuchronnie rozpuszczają konflikty, więc Teresa i Ani doświadczają też nieoczekiwanej bliskości. 

""Małe miłości"" [person=1842296]Celii Rico Clavellino[/person] dają drugą szansę pogrążonym w kryzysie relacjom, nie oceniają miłosnych pomyłek, dowartościowują samotność z wyboru, a przede wszystkim ze zrozumieniem portretują jeden z najbardziej burzliwych związków: matki i córki.","['Dramat', 'Komedia']"
10056147,Dalej jazda!,2024,6.41269,6838,"„Dalej jazda” to pełna humoru i wzruszeń historia rodziny, za którą czasem trudno nadążyć, ale bardzo łatwo ją pokochać. Ich codzienność nabiera rozpędu, gdy seniorzy – Ela i Józiek – postanawiają wybrać się w sentymentalną podróż przez Polskę. Przygotowania do szalonej eskapady wspiera wnuczka Justyna, która niebawem urodzi ich prawnuka, oraz zgryźliwy sąsiad Antoni Kryska. Jednak troskliwy syn Andrzej ani myśli puścić rodziców w świat. Przebojowi staruszkowie kradną więc kultową nyskę z jego komisu i ruszają, by spełnić marzenia. Elżbieta i Józiek jadą na własnych zasadach: śmieją się, ryzykują i kochają, jakby mieli po 20 lat. To, co wydarzy się po drodze, zmieni nie tylko ich, ale zbliży całą rodzinę Gugulaków.",['Komedia']
1458,2001: Odyseja kosmiczna,1968,7.73814,142536,"""2001: Odyseja kosmiczna"" to wyprawa w krainę jutra, mapa ludzkiego przeznaczenia, droga do nieskończoności i fascynująca opowieść o starciu człowieka z maszyną - arcydzieło sztuki filmowej, które wyróżniono Oscarem za efekty specjalne. Inspiracją scenariusza była powieść [person=242887]Arthura C. Clarke'a[/person]. Na jej podstawie [person=62]Stanley Kubrick[/person] zrealizował film, który od lat niezmiennie fascynuje nowe pokolenia widzów. Najpierw zabiera nas w zamierzchłą przeszłość, gdy na Ziemi żyli przodkowie człowieka. Następnie - dzięki jednemu z najgenialniejszych trików w historii kina - przeskakuje całe tysiąclecia i przenosi widza w skolonizowaną przestrzeń kosmiczną. W finale z kolei przerzuca jednego z bohaterów, astronautę Bowmana ([person=31499]Keir Dullea[/person]), w niezbadane rejony kosmosu, realizując tym razem nasze marzenia o nieśmiertelności. ""Otwórz właz, HAL"" i wyrusz w podróż niepodobną do innych, a dane Ci będzie poznać najgłębiej skrywane tajemnice wszechświata.
",['Sci-Fi']
104454,Między słowami,2003,7.4387,179541,"50-letni Amerykanin, Bob Harris ([person=73]Bill Murray[/person]) przyjeżdża do Tokio. Zapomniany gwiazdor telewizyjny ma za zadanie nakręcić reklamę. Proste sceny okazują się trudne do realizacji i zdjęcia zaczynają się przedłużać. Do hotelu, w którym mieszka Bob wprowadza się małżeństwo - Charlotte ([person=4592]Scarlett Johansson[/person]) i John ([person=4353]Giovanni Ribisi[/person]). John jest fotografem i całe dnie poświęca pracy, podczas gdy jego żona nudzi się w hotelowym pokoju. Pozbawiona kontaktu z rodziną i przyjaciółmi Charlotte czuje się samotnie. Zaczyna cierpieć na bezsenność. Po kolejnej nieprzespanej nocy schodzi do baru, w którym spotyka Boba. Okazuje się, że bezsenność nie jest ich jedynym wspólnym tematem. Charlotte i Bob spędzają ze sobą coraz więcej czasu. Między młodą kobietą i doświadczonym mężczyzną rodzi się niezwykła przyjaźń. Ona dopiero szuka swojego miejsca w świecie, on jest na kolejnym życiowym zakręcie. Coraz bardziej się do siebie zbliżają, choć zdają sobie sprawę, że ich uczucie nie ma szans na spełnienie. ","['Komedia', 'Melodramat']"
624792,Bogowie ulicy,2012,7.71789,143430,"Niespotykanie realistyczny i mocny film autora ""[film=30588]Szybkich i wściekłych[/film]"" oraz ""[film=31686]Dnia próby[/film]"".[b]
[/b]Taylor i Zavala - dwaj młodzi policjanci, patrolują niespokojne ulice  południowego Los Angeles. Trwa tutaj nieustająca wojna, każdy dzień może  być ich ostatnim. Gangi nie znają litości, więc odpowiedź policji musi  być równie twarda. Taylor i Zavala podczas rutynowego patrolu wpadają na  trop makabrycznej zbrodni. Stoi za nią potężny gang narkotykowy, który  wydaje na policjantów wyrok śmierci.

Reżyser doskonale zna realia pracy policji w LA, co udowodnił pisząc  scenariusze ""[film=31686]Dnia próby[/film]"" czy ""[film=34779]Policji[/film]"". Tym razem jako reżyser  zastosował rozwiązanie, które dodaje filmowi autentyzmu. Obaj policjanci  wyposażeni są w miniaturowe kamery HD, które pozwalają uwiecznić  najbardziej dramatyczne chwile ich służby. Nakręcone przez nich sceny  pokazują okrucieństwo, ból, strach oraz poświęcenie i ryzyko, które  każdego dnia podejmują funkcjonariusze. Bardzo realistyczne ujęcia,  przenoszą widza prosto w grad kul na ulicach Los Angeles.
","['Kryminał', 'Thriller']"
637247,Avengers: Czas Ultrona,2015,7.21169,211715,"Kiedy Tony Stark próbuje wskrzesić dawno zapomniany program utrzymania światowego pokoju, sytuacja niespodziewanie się komplikuje. Na scenę wkracza mroczny Ultron ze zbrodniczym planem zniszczenia całej planety. Los milionów niewinnych istnień spocznie w rękach najpotężniejszych bohaterów Ziemi z drużyny Mścicieli. Iron Man, Kapitan Ameryka, Thor, Hulk, Czarna Wdowa i Hawkeye zostaną wystawieni na największą próbę pełną niełatwych sojuszy i niespodziewanych zwrotów akcji.","['Akcja', 'Sci-Fi']"
722146,Strażnicy Galaktyki vol. 2,2017,7.53699,175117,"Grupa najbardziej niesubordynowanych outsiderów w galaktyce penetruje odległe zakątki kosmosu, próbując rozwikłać zagadkę pochodzenia jednego z jej członków - Petera Quilla aka Star Lorda. Niegdysiejsi wrogowie staną się ich sprzymierzeńcami, a w nieustannie powiększającym się filmowym uniwersum Marvela zagoszczą nowe postacie znane z kart komiksu. 
","['Sci-Fi', 'Akcja']"
730844,Anihilacja,2018,6.24017,109875,"Lena ([person=316]Natalie Portman[/person]), biolożka i była żołnierka, próbuje rozwikłać tajemnicę zaginięcia swojego męża w Strefie X — nieprzyjaznym i tajemniczym miejscu rozciągającym się wzdłuż amerykańskiego wybrzeża — dlatego dołącza do grupy śmiałków, którzy zamierzają zajrzeć do jej wnętrza. Na miejscu członkowie ekspedycji odkrywają niespotykane w normalnym świecie piękne krajobrazy i stworzenia, które zagrażają ich życiu oraz potrafią wpłynąć na ich umysł.
","['Sci-Fi', 'Thriller']"
853675,Wszystko wszędzie naraz,2022,6.83825,86789,"
Evelyn Wang ([person=3310]Michelle Yeoh[/person]), borykająca się z trudami codzienności mama w średnim wieku, natrafia na klucz do ""multiwersum"": sieci przecinających się ze sobą światów, gdzie może zbadać wszystkie drogi życiowe, którymi nie poszła: począwszy od gwiazdy filmowej do uznanego szefa kuchni Teppanyaki. Kiedy pojawiają się mroczne siły, Evelyn będzie musiała wykorzystać wszystko co ma i wszystko czym kiedyś mogła być, aby ocalić to, co jest dla niej najważniejsze: jej rodzinę. 


Dzięki niesamowitym scenom sztuk walki, lekkiemu humorowi w stylu pop oraz przyprawiającym o bicie serca emocjom, to epicki i porywający film, jakiego nigdy wcześniej nie widzieliście.","['Komedia', 'Akcja', 'Sci-Fi']"
10022041,Twisters,2024,6.0898,28163,"[person=2722318]Edgar-Jones[/person] wciela się w Kate Carter, byłą łowczynię burz, prześladowaną przez wspomnienia z niszczącym tornadem na studiach. Obecnie bada schematy burz na monitorach, bezpieczna w Nowym Jorku. Zostaje jednak ściągnięta z powrotem na otwarte równiny przez przyjaciela, Javiego, w celu przetestowania nowego, przełomowego systemu wykrywania burz. Tam spotyka Tylera Owensa ([person=174808]Powell[/person]), czarującego i brawurowego bohatera mediów społecznościowych, z jego chełpliwą ekipą. Nagrywają i zamieszczają w sieci filmy z burzami - im bardziej niebezpieczne, tym lepiej. W miarę nasilania się sezonu burzowego dochodzi do przerażających, nigdy wcześniej niewidzianych zjawisk. Kate, Tyler i ich rywalizujące zespoły, znajdując się bezpośrednio na drodze wielu systemów burzowych, zbiegających się w środkowej Oklahomie, są zmuszeni do walki o życie.
",['Katastroficzny']
10032689,Przesilenie zimowe,2023,7.66779,50432,"Nominowany do Oscara [person=3846]Paul Giamatti[/person] w roli nielubianego nauczyciela, Paula. Paul jest postrzegany przez uczniów, nauczycieli oraz dyrektora szkoły jako osoba pompatyczna i irytująca.

 Zbliżają się święta Bożego Narodzenia w 1970 roku i Paul, nie mając rodziny, nigdzie nie wyjeżdża. Nauczyciel zostaje w szkole, aby pilnować uczniów, którzy nie mogą wrócić do domu. Po kilku dniach zostaje tylko jeden uczeń - sprawiający kłopoty 15-latek o imieniu Angus ([person=3051113]Dominic Sessa[/person]), któremu grozi wydalenie za fatalne zachowanie. Do Paula i Angusa dołącza kucharka Mary ([person=1940284]Randolph[/person]), której syn niedawno zginął w Wietnamie.

 Tych troje bardzo różnych rozbitków tworzy nieprawdopodobną świąteczną rodzinę, która dzieli się komicznymi perypetiami podczas dwóch bardzo śnieżnych tygodni w Nowej Anglii. Prawdziwą podróżą okaże się to, jak pomagają sobie nawzajem zrozumieć, że nie są przywiązani do swojej przeszłości - mogą wybrać własną przyszłość.
","['Dramat', 'Komedia', 'Świąteczny']"
10071532,Lista marzeń,2025,6.39575,10158,"Gdy matka wysyła Alex w podróż, aby spełnić marzenia z zapisanej w dzieciństwie listy, kobieta odkrywa rodzinne sekrety, znajduje miłość i odkrywa siebie na nowo.","['Dramat', 'Romans', 'Komedia']"
32014,Epoka lodowcowa,2002,7.59257,501300,"Akcja dzieje się podczas wielkiej migracji zwierząt 20000 lat temu. Jak się okazuje można się sprzeciwiać ogólnym trendom migracyjnym (tak jest w przypadku mamuta Manfreda - alias ""Maniuś"") albo można się spóźnić (leniwiec Sid). Tak poznaje się para zwierzaczków, która podczas swojej wędrówki ratuje ludzkie dziecko i postanawia się nim zaopiekować. Po jakimś czasie dołącza do nich tygrys szablozęby Diego, który próbuje im odebrać dziecko. Tak rozpoczyna się fantastyczna podróż tej trójki, która zaczyna się ze sobą powoli zaprzyjaźniać. Podróż przypada na okres zlodowacenia lądów, a to jest dla nich dodatkową motywacją do pośpiechu i do wspólnego ""radzenia"" sobie z problemami.","['Animacja', 'Komedia', 'Przygodowy']"
106408,Terminal,2004,7.39517,257079,"""Terminal"" opowiada historię Viktora Navorskiego, pochodzącego z Europy Wschodniej turysty, który chce odwiedzić Nowy Jork. W czasie, gdy Navorski leci do Ameryki, w jego ojczyźnie dochodzi do zamachu stanu. Uwięziony na lotnisku Kennedy'ego, z paszportem znikąd, Viktor nie może legalnie przedostać się na teren Stanów Zjednoczonych i zmuszony jest dniami i nocami koczować w hali tranzytowej terminalu, aż do zakończenia wojny w jego ojczyźnie.
Z upływem tygodni i miesięcy Viktor odkrywa, że miniaturowy wszechświat terminalu jest skomplikowanym światem, gdzie spotkać można absurd, hojność, ambicję, rozrywkę, szczęśliwy traf, a nawet przeżyć romans z piękną stewardesą o imieniu Amelia. Ale Viktor nadużył już gościnności urzędnika lotniska Franka Dixona, uważającego Viktora za biurokratyczny problem, którego nie jest w stanie kontrolować, za to bardzo chce się go pozbyć.",['Komedia rom.']
399746,Drive,2011,7.24126,228229,"Są mężczyźni, którzy wolność mają wpisaną w DNA. To oni jednym spojrzeniem potrafią złamać kobiece serce i sprawiają, że nie można o nich zapomnieć. Przyciągają jak magnes tajemniczym uśmiechem i obietnicą niebezpiecznej przygody. Takim mężczyzną jest Driver, chłopak, który za dnia pracuje jako kaskader, a nocami wynajmuje się jako kierowca gangsterów. Żyje, balansując na cienkiej granicy między rozsądkiem a brawurą. Do dnia, gdy pozna Irene i straci dla niej głowę. Nowa dziewczyna, wyglądająca jak anioł, rozpęta wokół niego prawdziwe piekło. Ich  ""love story"" pisane będzie czystą adrenaliną. Trzymający w napięciu jak [b]""[film=4376]Bullitt[/film]""[/b], rozgrzeje publiczność nie tylko rykiem silników, ale przede wszystkim gorączką uczuć.

",['Akcja']
449935,Mój przyjaciel Hachiko,2009,8.02386,190292,"Film jest oparty na prawdziwych wydarzeniach. Profesor Parker Wilson ([person=178]Richard Gere[/person]) za namową córki przyjmuje pod swój dach szczeniaka. Od tej pory psa i człowieka łączy niezwykła więź. Pies Hachiko codziennie odprowadza swego pana o tej samej godzinie na dworzec, a później po niego przychodzi...",['Dramat']
482376,Doktor Strange,2016,7.30008,202091,"Stephen Strange ([person=232426]Benedict Cumberbatch[/person]) jest aroganckim i ambitnym neurochirurgiem. Jego życie wywraca się do góry nogami, gdy w wypadku samochodowym doznaje kontuzji rąk. Po nieudanych próbach wyleczenia szuka porady u Jonathana ([person=6641]Benjamin Bratt[/person]), który zdołał uleczyć się po złamaniu kręgosłupa. Zgodnie z jego wskazówkami Strange udaje się w okolice Katmandu, gdzie poznaje uczniów Wonga ([person=64918]Benedict Wong[/person]) i Mordo ([person=2564]Chiwetel Ejiofor[/person]) oraz mistrza Przedwiecznego ([person=3553]Tilda Swinton[/person]). Wkrótce Strange odkrywa w sobie potężną moc.","['Fantasy', 'Przygodowy']"
519960,Kac Vegas w Bangkoku,2011,6.90247,321892,"W kontynuacji bijącej rekordy popularności komedii Kac Vegas Phil ([person=57074]Bradley Cooper[/person]), Stu ([person=529242]Ed Helms[/person]), Alan ([person=59169]Zach Galifianakis[/person]) i Doug ([person=93820]Justin Bartha[/person]) udają się w podróż do egzotycznej Tajlandii na ślub Stu. Po niezapomnianym wieczorze kawalerskim w Las Vegas Stu nie chce ryzykować i planuje przed weselem bezpieczne i spokojne późne śniadanie. Ale życie nie zawsze układa się zgodnie z planem. To, co wydarzyło się w Vegas, przeszło już do historii, ale to, co będzie miało miejsce w Bangkoku, wydaje się po prostu niemożliwe.",['Komedia']
655222,Beetlejuice Beetlejuice,2024,6.31221,40886,"Beetlejuice powraca! Po nieoczekiwanej tragedii rodzinnej trzy pokolenia Deetzów wracają do domu w Winter River. Lydię wciąż prześladuje wspomnienie Beetlejuice'a. Teraz jej życie staje na głowie, kiedy jej buntownicza nastoletnia córka, Astrid, znajduje tajemniczą makietę miasteczka na strychu. Tym samym przypadkiem zostaje otwarty portal prowadzący w zaświaty. W obu światach w powietrzu wiszą kłopoty, tak więc kwestią czasu jest, kiedy ktoś trzykrotnie wypowie imię Beetlejuice'a, a podstępny demon wróci, żeby wywołać chaos taki, jaki tylko on potrafi.
","['Czarna komedia', 'Fantasy']"
687215,Batman v Superman: Świt sprawiedliwości,2016,5.84677,129324,"W obawie przed poczynaniami nieposkromionego superbohatera o boskich rysach i zdolnościach, najznamienitszy obywatel Gotham City, a zarazem zaciekły strażnik porządku, staje do walki z otaczanym czcią współczesnym wybawcą Metropolis, podczas gdy świat usiłuje ustalić, jakiego bohatera naprawdę potrzebuje. Wobec konfliktu, który rozgorzał między Batmanem i Supermanem, na horyzoncie szybko pojawia się nowy wróg, stawiając ludzkość w obliczu śmiertelnego niebezpieczeństwa, z jakim jeszcze nigdy nie musiała się mierzyć.
","['Akcja', 'Sci-Fi']"
723705,Zanim się pojawiłeś,2016,7.45916,190394,"Louisa ""Lou"" Clark ([person=1523086]Emilia Clarke[/person]) mieszka w niewielkim angielskim miasteczku i nie wie jeszcze, co zrobić ze swoim życiem. Ekscentryczna 26-latka próbuje sił w wielu dziedzinach, by pomóc swej rodzinie związać koniec z końcem. Zostaje opiekunką Willa Traynora ([person=1274615]Sam Claflin[/person]), młodego, bogatego bankiera, którego losy całkowicie zmieniły się na skutek tragicznego zdarzenia sprzed dwóch lat. Niegdyś pełen energii, dziś cyniczny do szpiku kości Will wyzbył się już wszelkiej nadziei na szczęście. Dziewczyna postanawia pokazać mu, że jest jeszcze inna droga...
",['Melodramat']
842825,Ant-Man i Osa: Kwantomania,2023,5.46222,33499,"Superbohaterowie Scott Lang ([person=4718]Paul Rudd[/person]) i Hope Van Dyne ([person=225562]Evangeline Lilly[/person]) powracają jako Ant-Man i Osa w nowym, pełnym przygód filmie. Wraz z rodzicami Hope, Hankiem Pymem ([person=165]Michael Douglas[/person]) i Janet Van Dyne ([person=204]Michelle Pfeiffer[/person]), oraz córką Scotta, Cassie Lang ([person=135764]Kathryn Newton[/person]) będą eksplorować Wymiar Kwantowy, gdzie spotkają zadziwiające, nieznane istoty. To, co tam przeżyją, zmieni ich wyobrażenia o tym, co jest możliwe.","['Akcja', 'Sci-Fi']"
855645,Powinniście odejść,2020,5.24658,5637,"W psychothillerze Blumhouse Production i legendarnego scenarzysty [person=10761]Davida Koeppa[/person] („[film=1212]Jurassic Park[/film]”, „[film=1001]Mission: Impossible[/film]”, „[film=31745]Azyl[/film]”) [person=4]Kevin Bacon[/person] i [person=173931]Amanda Seyfried[/person] grają parę, która szuka wakacyjnego spokoju w domu, stojącym na skraju walijskiej wsi. To, co początkowo wydaje się idealnym odosobnieniem, okazuje się przerażającym koszmarem, kiedy rzeczywistość zaczyna się wikłać, powracają mroczne epizody z przeszłości a złowroga siła ukryta w budynku nie pozwala im odejść.",['Horror']
875011,Kraven Łowca,2024,5.19794,12302,"""Kraven Łowca"" to pełna akcji historia o tym, jak i dlaczego powstał jeden z najbardziej kultowych złoczyńców Marvela. [person=70437]Aaron Taylor-Johnson[/person] (""[film=637247]Avengers: Czas Ultrona[/film]""; ""[film=744969]Zwierzęta nocy[/film]"") wciela się w Kravena, mężczyznę, którego skomplikowana relacja z bezwzględnym ojcem, Nikolaiem Kravinoffem ([person=380]Russell Crowe[/person]), kieruje go na ścieżkę zemsty z brutalnymi konsekwencjami, motywując go do zostania nie tylko największym łowcą na świecie, ale także jednym z najbardziej przerażających.","['Akcja', 'Sci-Fi']"
10014539,Joker: Folie à Deux,2024,5.27468,48038,"W ""Joker: Folie à deux"" widzimy Arthura Flecka zamkniętego w szpitalu w Arkham, gdzie czeka na proces za przestępstwa, które popełnił jako Joker. Zmagając się z podwójną tożsamością, Arthur nie tylko poznaje, co to prawdziwa miłość, ale też odnajduje zamiłowanie do muzyki, które od zawsze w sobie krył.","['Dramat', 'Kryminał', 'Musical']"
10038861,Godzilla Minus One,2023,7.20793,29226,"Pilot kamikaze staje w obliczu nowego zagrożenia na wyspie Ōdo. Ogromny potwór atakuje, zabijając inżynierów samolotów wojennych. Mężczyzna przytłoczony poczuciem winy z powodu tego, że nie udało mu się odciągnąć stworzenia i napędzany pragnieniem osobistego odkupienia, łączy siły z weteranami, aby stawić czoła potężnemu potworowi, znanemu jako Godzilla.


","['Akcja', 'Sci-Fi']"
10051625,Bird,2024,6.70989,455,"12-letnia Bailey ([person=3137316]Nykiya Adams[/person]) jest zdezorientowana i niezadowolona z nowej macochy, podczas gdy jej matka jest teraz w związku z brutalnym mizoginem. Dziewczyna to wolny duch, poetycka dusza, nie nosżaca nigdy kiltu. Ojciec Bug ([person=1701195]Barry Keoghan[/person]) nie ma dla niej i brata Huntera ([person=3137317]Jason Buda[/person]) zbyt wiele czasu, będąc zajęty przygotowaniami do ślubu i różnymi kiepskimi planami zarobienia łatwych pieniędzy. Stając się często świadkiem niepokojących tendencji do przestępczości gangowej wśród starszych nastolatków, Bailey coraz bardziej się wyobcowuje. Jest jeden wyjątek, miłość do ptaków, dlatego często ucieka z domowego chaosu i czas spędza na łonie natury. To tam poznaje ekscentrycznego, niespokojnego Birda ([person=2011290]Franz Rogowski[/person]), który prosi ją o pomoc...",['Dramat']
10060182,Caddo Lake,2024,6.54205,19974,"Paris ([person=1306254]Dylan O'Brien[/person]) wciąż przeżywa wypadek, podczas którego matka dostała jakiegoś ataku i zrzuciła ich auto z mostu, ponosząc śmierć. Nieustannie prześladowany poczuciem winy próbuje dowiedzieć się, co dokładnie stało się tamtego dnia, podejrzewając również, że może jest coś więcej, coś mroczniejszego pod powierzchnią jeziora Caddo. Zniknięcie na nim 8-letniej Anny ([person=2609398]Caroline Falk[/person]) łączy wkrótce wątek jej przyrodniej siostry Ellie ([person=2505630]Eliza Scanlen[/person]) z Parisem w sposób, którego nie można przewidzieć...","['Thriller', 'Sci-Fi']"
10083149,Titan: Wzlot i upadek OceanGate,2025,6.2573,1679,"Tragiczna wyprawa pojazdu podwodnego Titan do ruin Titanica zdominowała nagłówki gazet w czerwcu 2023 roku. Ten dokument przedstawia sylwetkę prezesa OceanGate Stocktona Rusha, jego misję zostania kolejnym miliarderem innowatorem i skazaną na porażkę podwodną inicjatywę, która zmusiła świat do ponownego rozważenia ceny ambicji w głębinach oceanu.",['Dokumentalny']
5421,Wróg u bram,2001,7.88853,234797,"Druga wojna światowa. Pod Stalingradem toczy się zażarta walka. Osławiony swoimi snajperskimi wyczynami Rosjanin Wasilij Zajcew ([person=4033]Jude Law[/person]) podstępnie eliminuje wrogów. Wieść o jego wyczynach dociera do obozu najeźdźcy, gdzie powstaje plan rozprawienia się z groźnym przeciwnikiem. W rezultacie dochodzi do pojedynku Zajcewa z najlepszym strzelcem niemieckim, majorem Königiem ([person=45]Ed Harris[/person]). Dwóch żołnierzy zaczyna prowadzić ze sobą dramatyczną walkę, której tłem są historyczne wydarzenia znad Wołgi.","['Dramat', 'Wojenny']"
120749,Auta,2006,7.15044,138681,"Samochód wyścigowy Zygzak McQueen to prawdziwy wybraniec losu, żyje na najwyższych obrotach i jest zwycięzcą sezonu. Teraz jednak, zamiast na kolejny wyścig, trafia przypadkowo do małego, zapomnianego miasteczka, leżącego nieopodal słynnej amerykańskiej trasy numer 66. Poznaje niezwykłych mieszkańców osady, Sally, Złomka, Wójta Hudsona i innych, dzięki którym przekonuje się, że wygrane wyścigi, trofea i sława nie są w życiu najważniejsze.
","['Animacja', 'Komedia']"
325418,Thor,2011,6.8436,242384,"Film zrealizowany na podstawie kultowego komiksu o Thorze, władcy pioruna, synu Odyna, który został wydany w 1962 roku. Thor, który walczy za pomocą Mjollnira, młota wykonanego z tajemniczego metalu, wygnany zostaje z Asgardu, siedziby najwyższych bogów, na Ziemię. Tutaj pozbawiony zostaje wszystkich swoich boskich atrybutów i jako dr Donald Blake ma nauczyć się pokory i posłuszeństwa. O swojej przeszłości przypomina sobie dopiero, kiedy przez przypadek znajduje Mjollnira. Tak rozpoczyna się jego walka o bezpieczeństwo ludzkości.","['Fantasy', 'Przygodowy']"
506756,Mroczny Rycerz powstaje,2012,7.72191,318346,"Spektakularne zakończenie trylogii! ""Mroczny Rycerz Powstaje"" ponownie  jednoczy wybitnego reżysera [person=40896]Christophera Nolana[/person] i genialnego aktora [person=3238]Christiana Bale'a[/person]. Osiem lat temu, po tym jak przyjmuje na siebie winę  za śmierć Harveya Denta, okryty hańbą Batman ([person=3238]Christian Bale[/person]) znika w  tajemniczych okolicznościach. Wszystko się jednak zmienia, gdy na  horyzoncie pojawia się sprytna kocia włamywaczka ([person=46351]Anne Hathaway[/person]) i  bezwzględny szaleniec - Bane ([person=57104]Tom Hardy[/person]). Terrorystyczne zamiary  zamaskowanego Bane'a zmuszają Bruce'a do powrotu z wygnania i podjęcia  ostatecznej walki o przetrwanie Gotham City… i Batmana.","['Akcja', 'Sci-Fi']"
776387,Cudowny chłopak,2017,7.70806,128799,"Dla 10-letniego Auggiego nie ma niczego bardziej niezwykłego niż ""zwykły dzień w szkole"". Urodzony z licznymi deformacjami twarzy, dotąd uczył się w domu pod okiem mamy. Teraz jednak, zaczynając 5 klasę w normalnej szkole, ma nadzieję, że koledzy potraktują go jak zwyczajnego chłopca. Jego wygląd sprawia, że staje się szkolną sensacją, a dla wielu wręcz ""dziwadłem"". Jedni się z niego śmieją, inni wytykają palcami, ale nikt tak naprawdę niczego o nim nie wie. Wszystko zacznie się zmieniać, gdy w szkole pojawi się nowa uczennica. Urocza Summer potrafi dostrzec w Auggiem coś więcej niż nietypowy wygląd. Wystarczy jeden przyjazny gest, jedna pomocna dłoń, by obudzić w Auggiem siłę, dzięki której będzie potrafił udowodnić, że nie tylko twarz czyni go kimś niezwykłym.
","['Dramat', 'Komedia', 'Obyczajowy']"
10016865,Kontrola bezpieczeństwa,2024,5.94434,36437,"Młody agent TSA próbuje przechytrzyć tajemniczego podróżnego, który szantażem chce wymusić na nim przewiezienie niebezpiecznej paczki samolotem, odlatującym w Wigilię.","['Thriller', 'Akcja']"
10020053,MaXXXine,2024,6.10219,13093,"Do Hollywood lat 80. przyjeżdża gwiazda filmów dla dorosłych, Maxine Minx. Maxine marzy, że w końcu uda się jej osiągnąć wielki sukces w Los Angeles. Ale w mieście tajemniczy morderca prześladuje gwiazdy Hollywood. Jego przestępstwa grożą ujawnieniem złowrogiej przeszłości Maxine.","['Horror', 'Kryminał']"
10030284,It Ends with Us,2024,5.96336,25489,"Choć Lily Bloom ([person=150729]Lively[/person]) ma za sobą skomplikowaną przeszłość, zawsze wiedziała, jakiego życia pragnie. Mieszkając w Bostonie, poznaje neurochirurga Ryle'a Kincaida ([person=283665]Baldoni[/person]) i wierzy, że być może znalazła swoją bratnią duszę. Wkrótce jednak pojawiają się pytania dotyczące ich związku. Związek się skomplikuje jeszcze bardziej, kiedy pojawia się ""stara"" licealna miłość - Atlas Corrigan ([person=2325073]Brandon Sklenar[/person]), stawiając jej związek z Ryle'em pod znakiem zapytania.",['Melodramat']
10040186,Emilia Pérez,2024,6.29529,17339,"Buntowniczy [person=58313]Jacques Audiard[/person] zaprasza na bezkompromisowy i nieprzewidywalny film, który wymyka się wszelkim ramom gatunkowym. Wyzwalające piosenki i taniec w połączeniu z odważną warstwą wizualną stają się osnową odysei czterech niezwykłych kobiet, z których każda szuka w Meksyku swojego szczęścia. Budząca grozę szefowa kartelu Emilia ([person=1279581]Karla Sofía Gascón[/person]) rekrutuje Ritę ([person=40559]Zoe Saldaña[/person]), niedocenianą prawniczkę, która utknęła na stanowisku bez perspektyw, aby pomogła jej sfingować swoją śmierć. Dzięki temu Emilia ma zyskać możliwość rozpoczęcia życia na nowo zgodnie ze swoim prawdziwym ""ja"".","['Dramat', 'Musical', 'Thriller']"
10043244,Życie Chucka,2024,7.19048,63,"U progu końca świata Marty i Felicia próbują odbudować swoją relację i odkryć kim jest tajemniczy Chuck Krantz, którego uśmiechniętą twarz widzą na wszechobecnych billboardach. Czy jego los splata się jakoś z ich losem i jaki ma związek ze zbliżającą się katastrofą?

Historię Chucka poznajemy od końca, gdy stając w obliczu nieuchronnego, wyszukuje w pamięci chwile i zdarzenia, które nadawały jego życiu prawdziwy sens. To sprawy znane każdemu z nas, najprostsze, ktoś powiedziałby, że wręcz banalne, a jednak najwspanialsze. Miłość najbliższych, młodzieńcze marzenia, momenty szalonej zabawy, przyjaźnie, pasje i małe zwycięstwa odnoszone w codziennych zmaganiach z losem. Każdy z nas ma swój własny mały wszechświat, który trwa tyle co nasze życie, ale jego odbicia istnieją dalej we wszechświatach innych.","['Dramat', 'Sci-Fi']"
10045301,Samotne wilki,2024,6.33139,12891,"[person=150]George Clooney[/person] i [person=205]Brad Pitt[/person] ponownie łączą siły w komedii akcji ""Wolfs"". Clooney wciela się w profesjonalnego ""naprawiacza"" wynajętego do zatuszowania głośnego przestępstwa. Gdy jednak pojawia się drugi ""naprawiacz"" (Pitt), obaj ""samotnicy"" są zmuszeni współpracować. Ich akcja szybko wymyka się spod kontroli w sposób, którego żaden z nich się nie spodziewał.",['Komedia kryminalna']
